file,job_id,classes,samples,pca_dim,feature_depth,vqc_iterations,seed,native_best_accuracy,native_best_runtime_sec,quantum_kernel_accuracy,quantum_kernel_runtime_sec,quantum_kernel_required_speedup,qnn_vqc_accuracy,qnn_vqc_runtime_sec,qnn_vqc_required_speedup
data/raw/perlmutter/digits_expanded/digits_55422139_c3v8_128s_8p_d3_i4_seed11.json,55422139,"3,8",128,8,3,4,11,0.9375,0.014249526997446083,0.65625,6.05949948100897,425.2421488864159,0.875,0.9971731069963425,69.97938297706753
data/raw/perlmutter/digits_expanded/digits_55422139_c3v8_256s_16p_d1_i2_seed13.json,55422139,"3,8",256,16,1,2,13,1.0,0.01655857799050864,0.859375,6.445629045992973,389.2622331269993,0.75,2.0278225249930983,122.46356698959562
data/raw/perlmutter/digits_expanded/digits_55422139_c3v8_256s_8p_d2_i4_seed11.json,55422139,"3,8",256,8,2,4,11,0.96875,0.016324576004990377,0.859375,6.585725836994243,403.42400531450284,0.78125,1.5173388859984698,92.9481344896568
data/raw/perlmutter/digits_expanded/digits_55422139_c4v9_128s_16p_d2_i2_seed13.json,55422139,"4,9",128,16,2,2,13,1.0,0.014434423996135592,0.9375,6.9008686629968,478.0841040033403,0.84375,1.1663395590003347,80.80263953120603
data/raw/perlmutter/digits_expanded/digits_55422139_c4v9_128s_8p_d1_i4_seed13.json,55422139,"4,9",128,8,1,4,13,0.96875,0.013866787005099468,1.0,6.791669303987874,489.7795936066703,0.78125,0.5456317510106601,39.348102109739315
data/raw/perlmutter/digits_expanded/digits_55422139_c4v9_128s_8p_d3_i4_seed11.json,55422139,"4,9",128,8,3,4,11,1.0,0.014159221987938508,0.8125,6.3813288980018115,450.6835829989619,0.71875,1.0648409920104314,75.20476710637865
data/raw/perlmutter/digits_expanded/digits_55422139_c4v9_256s_16p_d1_i2_seed13.json,55422139,"4,9",256,16,1,2,13,1.0,0.016802861005999148,0.90625,6.705169607012067,399.04928122764994,0.6875,2.044806942998548,121.69397475040041
data/raw/perlmutter/digits_expanded/digits_55422139_c4v9_256s_8p_d2_i4_seed11.json,55422139,"4,9",256,8,2,4,11,1.0,0.016462152008898556,0.921875,6.108676388001186,371.0739874531084,0.71875,1.5315669910050929,93.0356486914475
data/raw/perlmutter/digits_expanded/digits_55422139_c5v8_128s_16p_d2_i2_seed13.json,55422139,"5,8",128,16,2,2,13,1.0,0.014185111998813227,0.78125,7.391144494002219,521.0494280637747,0.6875,1.3921838759997627,98.1440172003039
data/raw/perlmutter/digits_expanded/digits_55422139_c5v8_128s_8p_d1_i4_seed13.json,55422139,"5,8",128,8,1,4,13,1.0,0.014028849996975623,0.96875,6.594986099997186,470.10169054619234,0.5625,0.619439860995044,44.15471411616665
data/raw/perlmutter/digits_expanded/digits_55422139_c5v8_128s_8p_d3_i4_seed11.json,55422139,"5,8",128,8,3,4,11,0.9375,0.013976489004562609,0.71875,6.995219720003661,500.49906795047593,0.46875,1.0307126940024318,73.7461814384111
data/raw/perlmutter/digits_expanded/digits_55422139_c5v8_256s_16p_d1_i2_seed13.json,55422139,"5,8",256,16,1,2,13,0.984375,0.01682148699183017,0.84375,6.925023478004732,411.677248353137,0.609375,2.061842324997997,122.57194182650967
data/raw/perlmutter/digits_expanded/digits_55422139_c5v8_256s_8p_d2_i4_seed11.json,55422139,"5,8",256,8,2,4,11,0.984375,0.016295962006552145,0.859375,11.161378316988703,684.9168102196746,0.6875,1.574406297004316,96.61327734878688
data/raw/perlmutter/digits_expanded/digits_55422141_c0v1_128s_12p_d1_i3_seed11.json,55422141,"0,1",128,12,1,3,11,1.0,0.014724413995281793,0.96875,9.023044664994814,612.7948227947209,0.75,0.661172201987938,44.90312498682802
data/raw/perlmutter/digits_expanded/digits_55422141_c0v1_128s_4p_d2_i4_seed13.json,55422141,"0,1",128,4,2,4,13,1.0,0.013942525998572819,0.9375,6.513235992999398,467.1489222014794,0.84375,0.4036871389980661,28.953658687054855
data/raw/perlmutter/digits_expanded/digits_55422141_c0v1_256s_12p_d2_i3_seed13.json,55422141,"0,1",256,12,2,3,13,1.0,0.01627548600663431,0.90625,6.0603118110011565,372.3582698870446,0.875,2.0407386829901952,125.38726537311004
data/raw/perlmutter/digits_expanded/digits_55422141_c0v1_256s_4p_d1_i4_seed13.json,55422141,"0,1",256,4,1,4,13,1.0,0.01626108899654355,1.0,6.294348898998578,387.08040404529504,0.859375,0.6366319130029297,39.150632109464006
data/raw/perlmutter/digits_expanded/digits_55422141_c0v1_256s_4p_d3_i4_seed11.json,55422141,"0,1",256,4,3,4,11,1.0,0.016163020001840778,0.90625,6.527056634004111,403.82655179915366,0.9375,1.1130220019986155,68.86225481821191
data/raw/perlmutter/digits_expanded/digits_55422141_c3v8_128s_12p_d1_i3_seed11.json,55422141,"3,8",128,12,1,3,11,0.96875,0.014249910003854893,0.96875,6.09819276399503,427.9460545607196,0.6875,0.6232667730073445,43.73829538844372
data/raw/perlmutter/digits_expanded/digits_55422141_c3v8_128s_4p_d2_i4_seed13.json,55422141,"3,8",128,4,2,4,13,0.96875,0.013922136990004219,0.75,5.777730421992601,415.0031296302343,0.5625,0.450747176000732,32.37629225487138
data/raw/perlmutter/digits_expanded/digits_55422141_c3v8_256s_12p_d2_i3_seed13.json,55422141,"3,8",256,12,2,3,13,0.984375,0.016763546998845413,0.796875,6.2971444290014915,375.64510836729283,0.8125,2.0289284830068937,121.03217076592655
data/raw/perlmutter/digits_expanded/digits_55422141_c3v8_256s_4p_d1_i4_seed13.json,55422141,"3,8",256,4,1,4,13,0.96875,0.01611309299187269,0.828125,6.024835806994815,373.9093301350456,0.75,0.6510562500043306,40.40541752801389
data/raw/perlmutter/digits_expanded/digits_55422141_c3v8_256s_4p_d3_i4_seed11.json,55422141,"3,8",256,4,3,4,11,0.921875,0.016002659991499968,0.65625,6.474695922996034,404.60123044763543,0.765625,1.1057167960098013,69.09581260847371
data/raw/perlmutter/digits_expanded/digits_55422141_c4v9_128s_12p_d1_i3_seed11.json,55422141,"4,9",128,12,1,3,11,1.0,0.014203598999301903,0.9375,6.349890948986285,447.06211075787047,0.78125,0.6412913929962087,45.149922426543284
data/raw/perlmutter/digits_expanded/digits_55422141_c4v9_128s_4p_d2_i4_seed13.json,55422141,"4,9",128,4,2,4,13,0.96875,0.01402776999748312,1.0,6.237643379994552,444.6639331207824,0.875,0.444459017002373,31.68422472582017
data/raw/perlmutter/digits_expanded/digits_55422141_c4v9_256s_12p_d2_i3_seed13.json,55422141,"4,9",256,12,2,3,13,1.0,0.01652327000920195,0.90625,6.623991953994846,400.88868306974877,0.796875,2.075271393012372,125.59689406858541
data/raw/perlmutter/digits_expanded/digits_55422141_c4v9_256s_4p_d1_i4_seed13.json,55422141,"4,9",256,4,1,4,13,0.984375,0.01614770900050644,1.0,7.342561945988564,454.71230288818555,0.640625,0.5919584299990674,36.65897310760938
data/raw/perlmutter/digits_expanded/digits_55422141_c4v9_256s_4p_d3_i4_seed11.json,55422141,"4,9",256,4,3,4,11,1.0,0.016122910994454287,0.84375,6.53798408700095,405.50891146454796,0.765625,1.1407965760008665,70.75624100345529
data/raw/perlmutter/digits_expanded/digits_55422141_c5v8_128s_12p_d1_i3_seed11.json,55422141,"5,8",128,12,1,3,11,0.9375,0.014168679001159035,0.84375,7.8035352080041775,550.759545569903,0.65625,0.6241872109967517,44.054015970415556
data/raw/perlmutter/digits_expanded/digits_55422141_c5v8_128s_4p_d2_i4_seed13.json,55422141,"5,8",128,4,2,4,13,1.0,0.013975305002531968,0.65625,8.631107778011938,617.5970954800773,0.625,0.4359621839976171,31.195182067127114
data/raw/perlmutter/digits_expanded/digits_55422141_c5v8_256s_12p_d2_i3_seed13.json,55422141,"5,8",256,12,2,3,13,0.96875,0.01645012899825815,0.828125,6.98808711199672,424.80439592520304,0.671875,2.0429937159933615,124.19317296598022
data/raw/perlmutter/digits_expanded/digits_55422141_c5v8_256s_4p_d1_i4_seed13.json,55422141,"5,8",256,4,1,4,13,0.96875,0.016117797989863902,0.890625,7.0806356289976975,439.3053960255948,0.640625,0.6290154650050681,39.0261414990212
data/raw/perlmutter/digits_expanded/digits_55422141_c5v8_256s_4p_d3_i4_seed11.json,55422141,"5,8",256,4,3,4,11,0.984375,0.016370916011510417,0.671875,9.103470442001708,556.0758136930789,0.5625,1.0981788869976299,67.08108979518914
data/raw/perlmutter/digits_expanded/digits_55422142_c0v1_128s_16p_d1_i2_seed11.json,55422142,"0,1",128,16,1,2,11,1.0,0.015075045026605949,0.9375,9.14492676401278,606.6268291652129,0.6875,1.1142273969890084,73.91204437681668
data/raw/perlmutter/digits_expanded/digits_55422142_c0v1_128s_8p_d2_i4_seed13.json,55422142,"0,1",128,8,2,4,13,1.0,0.014103957015322521,0.96875,6.277898561995244,445.11611565285847,0.84375,0.8317822030221578,58.975094870078706
data/raw/perlmutter/digits_expanded/digits_55422142_c0v1_256s_16p_d2_i2_seed13.json,55422142,"0,1",256,16,2,2,13,1.0,0.016881814983207732,0.859375,6.991556688997662,414.14721675081336,0.859375,2.8983063799969386,171.68215519953696
data/raw/perlmutter/digits_expanded/digits_55422142_c0v1_256s_8p_d1_i4_seed13.json,55422142,"0,1",256,8,1,4,13,1.0,0.01636027797940187,1.0,6.171783283993136,377.24195712099845,0.8125,1.0701009680051357,65.4084832392474
data/raw/perlmutter/digits_expanded/digits_55422142_c0v1_256s_8p_d3_i4_seed11.json,55422142,"0,1",256,8,3,4,11,1.0,0.016491261980263516,0.96875,6.441435734013794,390.59689559979114,0.953125,2.023810979007976,122.72020063898331
data/raw/perlmutter/digits_expanded/digits_55422142_c3v8_128s_16p_d1_i2_seed11.json,55422142,"3,8",128,16,1,2,11,1.0,0.014166547975037247,0.96875,6.124353360006353,432.310918001903,0.6875,1.0953190050204284,77.31728343069044
data/raw/perlmutter/digits_expanded/digits_55422142_c3v8_128s_8p_d2_i4_seed13.json,55422142,"3,8",128,8,2,4,13,1.0,0.014052003010874614,0.71875,5.990150751022156,426.2844767672251,0.53125,0.7538783200143371,53.649171540236864
data/raw/perlmutter/digits_expanded/digits_55422142_c3v8_256s_16p_d2_i2_seed13.json,55422142,"3,8",256,16,2,2,13,1.0,0.01691278300131671,0.8125,6.430703321995679,380.2273890402916,0.75,2.7839235519932117,164.60469881133548
data/raw/perlmutter/digits_expanded/digits_55422142_c3v8_256s_8p_d1_i4_seed13.json,55422142,"3,8",256,8,1,4,13,0.984375,0.016345276002539322,0.875,5.889461465005297,360.31581626950435,0.78125,1.0733257720130496,65.66580899865521
data/raw/perlmutter/digits_expanded/digits_55422142_c3v8_256s_8p_d3_i4_seed11.json,55422142,"3,8",256,8,3,4,11,0.96875,0.016420905012637377,0.78125,6.036911109986249,367.6357122424311,0.734375,2.0686579199973494,125.97709556235355
data/raw/perlmutter/digits_expanded/digits_55422142_c4v9_128s_16p_d1_i2_seed11.json,55422142,"4,9",128,16,1,2,11,1.0,0.014222372003132477,0.9375,6.3710755499778315,447.96153191426873,0.75,1.1031787800020538,77.56644108022759
data/raw/perlmutter/digits_expanded/digits_55422142_c4v9_128s_8p_d2_i4_seed13.json,55422142,"4,9",128,8,2,4,13,0.96875,0.013993088999995962,0.96875,5.673469364992343,405.44795827382933,0.875,0.7945449200051371,56.78123822448113
data/raw/perlmutter/digits_expanded/digits_55422142_c4v9_256s_16p_d2_i2_seed13.json,55422142,"4,9",256,16,2,2,13,1.0,0.016789034008979797,0.9375,6.3329925059806556,377.21005881537826,0.796875,2.8628508769907057,170.5190945148767
data/raw/perlmutter/digits_expanded/digits_55422142_c4v9_256s_8p_d1_i4_seed13.json,55422142,"4,9",256,8,1,4,13,0.984375,0.01647371400031261,1.0,5.889111236989265,357.48533918201514,0.671875,1.0893319030001294,66.12545919999933
data/raw/perlmutter/digits_expanded/digits_55422142_c4v9_256s_8p_d3_i4_seed11.json,55422142,"4,9",256,8,3,4,11,1.0,0.016581511998083442,0.859375,6.383458706986858,384.9744647969789,0.71875,2.073483609012328,125.04792139896468
data/raw/perlmutter/digits_expanded/digits_55422142_c5v8_128s_16p_d1_i2_seed11.json,55422142,"5,8",128,16,1,2,11,0.9375,0.014231792010832578,0.75,6.373681129975012,447.84810831437545,0.59375,1.0996366890030913,77.2662141328442
data/raw/perlmutter/digits_expanded/digits_55422142_c5v8_128s_8p_d2_i4_seed13.json,55422142,"5,8",128,8,2,4,13,1.0,0.014059878973057494,0.8125,6.909651570022106,491.44459801274644,0.65625,0.7774597450043075,55.29633267072421
data/raw/perlmutter/digits_expanded/digits_55422142_c5v8_256s_16p_d2_i2_seed13.json,55422142,"5,8",256,16,2,2,13,0.984375,0.016767402994446456,0.78125,7.162023932993179,427.1397267284217,0.671875,2.8230742139858194,168.36681356801955
data/raw/perlmutter/digits_expanded/digits_55422142_c5v8_256s_8p_d1_i4_seed13.json,55422142,"5,8",256,8,1,4,13,0.984375,0.016304938995745033,0.90625,7.514395267004147,460.86619943595724,0.625,1.0424159549875185,63.93252714772802
data/raw/perlmutter/digits_expanded/digits_55422142_c5v8_256s_8p_d3_i4_seed11.json,55422142,"5,8",256,8,3,4,11,0.984375,0.016633855004329234,0.765625,6.854599737998797,412.08726036236186,0.625,2.0038922049861867,120.47070294075792
