record_id,workload,mode,conditional_projected_native_ratio,conditional_first_target,conditional_first_target_gain,factory_utility,shot_fabric_utility,logical_cycle_utility,decoder_utility,host_feedback_utility,shot_lane_evidence,effective_shot_lanes
practical_strongnative_32node_large128c0c127_20260704060230_c100_sim_tfim_5q_4steps_r1_seed1017,simulation,aggregate_ready,18903.292437045686,factory,9.99398037995453,9.99398037995453,1.0,1.0000596466244545,1.0000002940980497,1.0000002948948719,compiled_dependency_wave,10000.0
practical_strongnative_32node_large128c0c127_20260704060230_c100_sim_tfim_5q_4steps_r2_seed2017,simulation,aggregate_ready,19653.056220623614,factory,9.99398037995453,9.99398037995453,1.0,1.0000596466244545,1.0000002940980497,1.0000002948948719,compiled_dependency_wave,10000.0
practical_strongnative_32node_large128c0c127_20260704060230_c100_sim_tfim_5q_4steps_r3_seed3017,simulation,aggregate_ready,20211.244706935704,factory,9.99398037995453,9.99398037995453,1.0,1.0000596466244545,1.0000002940980497,1.0000002948948719,compiled_dependency_wave,10000.0
practical_strongnative_32node_large128c0c127_20260704060230_c101_chem_h2_l1_grid33_r1_seed1043,chemistry,aggregate_ready,67250389.8008528,factory,9.990181625337117,9.990181625337117,1.000097788162974,1.0000927877561545,1.0000049994789935,1.0000005010756965,compiled_dependency_wave,10000.0
practical_strongnative_32node_large128c0c127_20260704060230_c101_ml_digits_c2v4v6v8_128s_8q_d2_r0_seed17,ml,aggregate_ready,4970500.843714846,factory,9.992680598365267,9.992680598365267,1.0000726243632383,1.000071999323719,1.0000006249495241,1.0000006273433752,compiled_dependency_wave,10000.0
practical_strongnative_32node_large128c0c127_20260704060230_c101_ml_digits_c2v4v6v8_128s_8q_d2_r0_seed23,ml,aggregate_ready,76425.1442832576,factory,9.992680598365267,9.992680598365267,1.0000726243632383,1.000071999323719,1.0000006249495241,1.0000006273433752,compiled_dependency_wave,10000.0
practical_strongnative_32node_large128c0c127_20260704060230_c101_ml_digits_c2v4v6v8_128s_8q_d2_r0_seed31,ml,aggregate_ready,5722840.711883566,factory,9.992680598365267,9.992680598365267,1.0000726243632383,1.000071999323719,1.0000006249495241,1.0000006273433752,compiled_dependency_wave,10000.0
practical_strongnative_32node_large128c0c127_20260704060230_c101_ml_digits_c2v4v6v8_128s_8q_d2_r0_seed43,ml,aggregate_ready,6051905.171068213,factory,9.992680598365267,9.992680598365267,1.0000726243632383,1.000071999323719,1.0000006249495241,1.0000006273433752,compiled_dependency_wave,10000.0
practical_strongnative_32node_large128c0c127_20260704060230_c101_ml_digits_c2v4v6v8_128s_8q_d2_r1_seed1017,ml,aggregate_ready,6019023.108956022,factory,9.992680598365267,9.992680598365267,1.0000726243632383,1.000071999323719,1.0000006249495241,1.0000006273433752,compiled_dependency_wave,10000.0
practical_strongnative_32node_large128c0c127_20260704060230_c101_ml_digits_c2v4v6v8_128s_8q_d2_r1_seed1023,ml,aggregate_ready,5551523.832802344,factory,9.992680598365267,9.992680598365267,1.0000726243632383,1.000071999323719,1.0000006249495241,1.0000006273433752,compiled_dependency_wave,10000.0
