record_id,workload,family,structural_config_id,ladder_group_id,independent_instance_id,seed,base_seed,repeat_round,quality_metric,native_quality,quantum_quality,quality_gap,default_tolerance,tolerance_multiplier,tolerance,noiseless_quality_pass,quality_status,measured_ladder_points,measured_ladder_fields,finite_shot_status,finite_shot_pass_probability,quality_ci_low,quality_ci_high,measurement_contract,measurement_contract_note,hardware_target_eligible,exclusion_reason
practical_strongnative_32node_large128c0c127_20260704060230_c116_sim_heisenberg_5q_4steps_r2_seed2017,simulation,hamiltonian_simulation,cfg-874d2d7c09e66416,ladder-b0c1aee9ac3ea6b7,instance-de65e257d00117ba,2017,17,2,absolute_observable_error,-0.025259172203497292,-0.13003518922489032,0.10477601702139303,0.01,2.0,0.02,False,quality_fail_with_measured_ladder,4,sim_steps,missing_same_record_quality_shot_trace,,,,z_observable_sampling_defined,The reported Z0 observable has a direct Bernoulli measurement contract.,False,noiseless_application_quality_gate_failed
practical_strongnative_32node_large128c0c127_20260704060230_c116_sim_heisenberg_5q_4steps_r3_seed3017,simulation,hamiltonian_simulation,cfg-874d2d7c09e66416,ladder-b0c1aee9ac3ea6b7,instance-8a5bffa9fdaafce0,3017,17,3,absolute_observable_error,-0.025259172203497292,-0.13003518922489032,0.10477601702139303,0.01,0.5,0.005,False,quality_fail_with_measured_ladder,4,sim_steps,missing_same_record_quality_shot_trace,,,,z_observable_sampling_defined,The reported Z0 observable has a direct Bernoulli measurement contract.,False,noiseless_application_quality_gate_failed
practical_strongnative_32node_large128c0c127_20260704060230_c116_sim_heisenberg_5q_4steps_r3_seed3017,simulation,hamiltonian_simulation,cfg-874d2d7c09e66416,ladder-b0c1aee9ac3ea6b7,instance-8a5bffa9fdaafce0,3017,17,3,absolute_observable_error,-0.025259172203497292,-0.13003518922489032,0.10477601702139303,0.01,1.0,0.01,False,quality_fail_with_measured_ladder,4,sim_steps,missing_same_record_quality_shot_trace,,,,z_observable_sampling_defined,The reported Z0 observable has a direct Bernoulli measurement contract.,False,noiseless_application_quality_gate_failed
practical_strongnative_32node_large128c0c127_20260704060230_c116_sim_heisenberg_5q_4steps_r3_seed3017,simulation,hamiltonian_simulation,cfg-874d2d7c09e66416,ladder-b0c1aee9ac3ea6b7,instance-8a5bffa9fdaafce0,3017,17,3,absolute_observable_error,-0.025259172203497292,-0.13003518922489032,0.10477601702139303,0.01,2.0,0.02,False,quality_fail_with_measured_ladder,4,sim_steps,missing_same_record_quality_shot_trace,,,,z_observable_sampling_defined,The reported Z0 observable has a direct Bernoulli measurement contract.,False,noiseless_application_quality_gate_failed
practical_strongnative_32node_large128c0c127_20260704060230_c117_chem_4q_l1_grid13_r2_seed2017,chemistry,chemistry_vqe,cfg-48c571a913fcceb3,ladder-b4be9c0c3f9c47e7,instance-67bf67863c5099f6,2017,17,2,absolute_energy_error,-1.705732892552902,-1.3399128656712755,0.3658200268816265,0.01,0.5,0.005,False,quality_fail_with_measured_ladder,6,"chem_grid,chem_layers",missing_same_record_quality_shot_trace,,,,compiled_subset_only,"QWC schedules exist for controlled H2/chain attachments, not every record as a sampled quality trace.",False,noiseless_application_quality_gate_failed
practical_strongnative_32node_large128c0c127_20260704060230_c117_chem_4q_l1_grid13_r2_seed2017,chemistry,chemistry_vqe,cfg-48c571a913fcceb3,ladder-b4be9c0c3f9c47e7,instance-67bf67863c5099f6,2017,17,2,absolute_energy_error,-1.705732892552902,-1.3399128656712755,0.3658200268816265,0.01,1.0,0.01,False,quality_fail_with_measured_ladder,6,"chem_grid,chem_layers",missing_same_record_quality_shot_trace,,,,compiled_subset_only,"QWC schedules exist for controlled H2/chain attachments, not every record as a sampled quality trace.",False,noiseless_application_quality_gate_failed
practical_strongnative_32node_large128c0c127_20260704060230_c117_chem_4q_l1_grid13_r2_seed2017,chemistry,chemistry_vqe,cfg-48c571a913fcceb3,ladder-b4be9c0c3f9c47e7,instance-67bf67863c5099f6,2017,17,2,absolute_energy_error,-1.705732892552902,-1.3399128656712755,0.3658200268816265,0.01,2.0,0.02,False,quality_fail_with_measured_ladder,6,"chem_grid,chem_layers",missing_same_record_quality_shot_trace,,,,compiled_subset_only,"QWC schedules exist for controlled H2/chain attachments, not every record as a sampled quality trace.",False,noiseless_application_quality_gate_failed
practical_strongnative_32node_large128c0c127_20260704060230_c117_ml_digits_c2v4v6v8_256s_8q_d2_r0_seed17,ml,multiclass_ml,cfg-6ad9f88e97c7b39d,ladder-048087b8da0957a9,instance-6db7317a1d6ea3e7,17,17,0,test_accuracy,1.0,0.734375,0.265625,0.02,0.5,0.01,False,quality_fail_with_measured_ladder,2,ml_depth,missing_same_record_quality_shot_trace,,,,unsupported_amplitude_feature_readout,The controlled QFeature path uses Z expectations and real state amplitudes; the latter lack a physical measurement contract.,False,noiseless_application_quality_gate_failed
practical_strongnative_32node_large128c0c127_20260704060230_c117_ml_digits_c2v4v6v8_256s_8q_d2_r0_seed17,ml,multiclass_ml,cfg-6ad9f88e97c7b39d,ladder-048087b8da0957a9,instance-6db7317a1d6ea3e7,17,17,0,test_accuracy,1.0,0.734375,0.265625,0.02,1.0,0.02,False,quality_fail_with_measured_ladder,2,ml_depth,missing_same_record_quality_shot_trace,,,,unsupported_amplitude_feature_readout,The controlled QFeature path uses Z expectations and real state amplitudes; the latter lack a physical measurement contract.,False,noiseless_application_quality_gate_failed
practical_strongnative_32node_large128c0c127_20260704060230_c117_ml_digits_c2v4v6v8_256s_8q_d2_r0_seed17,ml,multiclass_ml,cfg-6ad9f88e97c7b39d,ladder-048087b8da0957a9,instance-6db7317a1d6ea3e7,17,17,0,test_accuracy,1.0,0.734375,0.265625,0.02,2.0,0.04,False,quality_fail_with_measured_ladder,2,ml_depth,missing_same_record_quality_shot_trace,,,,unsupported_amplitude_feature_readout,The controlled QFeature path uses Z expectations and real state amplitudes; the latter lack a physical measurement contract.,False,noiseless_application_quality_gate_failed
practical_strongnative_32node_large128c0c127_20260704060230_c117_ml_digits_c2v4v6v8_256s_8q_d2_r0_seed23,ml,multiclass_ml,cfg-6ad9f88e97c7b39d,ladder-048087b8da0957a9,instance-482b64b39d1c4ef4,23,23,0,test_accuracy,1.0,0.59375,0.40625,0.02,0.5,0.01,False,quality_fail_with_measured_ladder,2,ml_depth,missing_same_record_quality_shot_trace,,,,unsupported_amplitude_feature_readout,The controlled QFeature path uses Z expectations and real state amplitudes; the latter lack a physical measurement contract.,False,noiseless_application_quality_gate_failed
practical_strongnative_32node_large128c0c127_20260704060230_c117_ml_digits_c2v4v6v8_256s_8q_d2_r0_seed23,ml,multiclass_ml,cfg-6ad9f88e97c7b39d,ladder-048087b8da0957a9,instance-482b64b39d1c4ef4,23,23,0,test_accuracy,1.0,0.59375,0.40625,0.02,1.0,0.02,False,quality_fail_with_measured_ladder,2,ml_depth,missing_same_record_quality_shot_trace,,,,unsupported_amplitude_feature_readout,The controlled QFeature path uses Z expectations and real state amplitudes; the latter lack a physical measurement contract.,False,noiseless_application_quality_gate_failed
practical_strongnative_32node_large128c0c127_20260704060230_c117_ml_digits_c2v4v6v8_256s_8q_d2_r0_seed23,ml,multiclass_ml,cfg-6ad9f88e97c7b39d,ladder-048087b8da0957a9,instance-482b64b39d1c4ef4,23,23,0,test_accuracy,1.0,0.59375,0.40625,0.02,2.0,0.04,False,quality_fail_with_measured_ladder,2,ml_depth,missing_same_record_quality_shot_trace,,,,unsupported_amplitude_feature_readout,The controlled QFeature path uses Z expectations and real state amplitudes; the latter lack a physical measurement contract.,False,noiseless_application_quality_gate_failed
practical_strongnative_32node_large128c0c127_20260704060230_c117_ml_digits_c2v4v6v8_256s_8q_d2_r0_seed31,ml,multiclass_ml,cfg-6ad9f88e97c7b39d,ladder-048087b8da0957a9,instance-83a25ceb81c4278e,31,31,0,test_accuracy,1.0,0.671875,0.328125,0.02,0.5,0.01,False,quality_fail_with_measured_ladder,2,ml_depth,missing_same_record_quality_shot_trace,,,,unsupported_amplitude_feature_readout,The controlled QFeature path uses Z expectations and real state amplitudes; the latter lack a physical measurement contract.,False,noiseless_application_quality_gate_failed
practical_strongnative_32node_large128c0c127_20260704060230_c117_ml_digits_c2v4v6v8_256s_8q_d2_r0_seed31,ml,multiclass_ml,cfg-6ad9f88e97c7b39d,ladder-048087b8da0957a9,instance-83a25ceb81c4278e,31,31,0,test_accuracy,1.0,0.671875,0.328125,0.02,1.0,0.02,False,quality_fail_with_measured_ladder,2,ml_depth,missing_same_record_quality_shot_trace,,,,unsupported_amplitude_feature_readout,The controlled QFeature path uses Z expectations and real state amplitudes; the latter lack a physical measurement contract.,False,noiseless_application_quality_gate_failed
practical_strongnative_32node_large128c0c127_20260704060230_c117_ml_digits_c2v4v6v8_256s_8q_d2_r0_seed31,ml,multiclass_ml,cfg-6ad9f88e97c7b39d,ladder-048087b8da0957a9,instance-83a25ceb81c4278e,31,31,0,test_accuracy,1.0,0.671875,0.328125,0.02,2.0,0.04,False,quality_fail_with_measured_ladder,2,ml_depth,missing_same_record_quality_shot_trace,,,,unsupported_amplitude_feature_readout,The controlled QFeature path uses Z expectations and real state amplitudes; the latter lack a physical measurement contract.,False,noiseless_application_quality_gate_failed
practical_strongnative_32node_large128c0c127_20260704060230_c117_ml_digits_c2v4v6v8_256s_8q_d2_r0_seed43,ml,multiclass_ml,cfg-6ad9f88e97c7b39d,ladder-048087b8da0957a9,instance-eab3cc85d73bc768,43,43,0,test_accuracy,0.96875,0.671875,0.296875,0.02,0.5,0.01,False,quality_fail_with_measured_ladder,2,ml_depth,missing_same_record_quality_shot_trace,,,,unsupported_amplitude_feature_readout,The controlled QFeature path uses Z expectations and real state amplitudes; the latter lack a physical measurement contract.,False,noiseless_application_quality_gate_failed
practical_strongnative_32node_large128c0c127_20260704060230_c117_ml_digits_c2v4v6v8_256s_8q_d2_r0_seed43,ml,multiclass_ml,cfg-6ad9f88e97c7b39d,ladder-048087b8da0957a9,instance-eab3cc85d73bc768,43,43,0,test_accuracy,0.96875,0.671875,0.296875,0.02,1.0,0.02,False,quality_fail_with_measured_ladder,2,ml_depth,missing_same_record_quality_shot_trace,,,,unsupported_amplitude_feature_readout,The controlled QFeature path uses Z expectations and real state amplitudes; the latter lack a physical measurement contract.,False,noiseless_application_quality_gate_failed
practical_strongnative_32node_large128c0c127_20260704060230_c117_ml_digits_c2v4v6v8_256s_8q_d2_r0_seed43,ml,multiclass_ml,cfg-6ad9f88e97c7b39d,ladder-048087b8da0957a9,instance-eab3cc85d73bc768,43,43,0,test_accuracy,0.96875,0.671875,0.296875,0.02,2.0,0.04,False,quality_fail_with_measured_ladder,2,ml_depth,missing_same_record_quality_shot_trace,,,,unsupported_amplitude_feature_readout,The controlled QFeature path uses Z expectations and real state amplitudes; the latter lack a physical measurement contract.,False,noiseless_application_quality_gate_failed
practical_strongnative_32node_large128c0c127_20260704060230_c117_ml_digits_c2v4v6v8_256s_8q_d2_r1_seed1017,ml,multiclass_ml,cfg-6ad9f88e97c7b39d,ladder-048087b8da0957a9,instance-0d636413490249b0,1017,17,1,test_accuracy,0.984375,0.71875,0.265625,0.02,0.5,0.01,False,quality_fail_with_measured_ladder,2,ml_depth,missing_same_record_quality_shot_trace,,,,unsupported_amplitude_feature_readout,The controlled QFeature path uses Z expectations and real state amplitudes; the latter lack a physical measurement contract.,False,noiseless_application_quality_gate_failed
practical_strongnative_32node_large128c0c127_20260704060230_c117_ml_digits_c2v4v6v8_256s_8q_d2_r1_seed1017,ml,multiclass_ml,cfg-6ad9f88e97c7b39d,ladder-048087b8da0957a9,instance-0d636413490249b0,1017,17,1,test_accuracy,0.984375,0.71875,0.265625,0.02,1.0,0.02,False,quality_fail_with_measured_ladder,2,ml_depth,missing_same_record_quality_shot_trace,,,,unsupported_amplitude_feature_readout,The controlled QFeature path uses Z expectations and real state amplitudes; the latter lack a physical measurement contract.,False,noiseless_application_quality_gate_failed
practical_strongnative_32node_large128c0c127_20260704060230_c117_ml_digits_c2v4v6v8_256s_8q_d2_r1_seed1017,ml,multiclass_ml,cfg-6ad9f88e97c7b39d,ladder-048087b8da0957a9,instance-0d636413490249b0,1017,17,1,test_accuracy,0.984375,0.71875,0.265625,0.02,2.0,0.04,False,quality_fail_with_measured_ladder,2,ml_depth,missing_same_record_quality_shot_trace,,,,unsupported_amplitude_feature_readout,The controlled QFeature path uses Z expectations and real state amplitudes; the latter lack a physical measurement contract.,False,noiseless_application_quality_gate_failed
practical_strongnative_32node_large128c0c127_20260704060230_c117_ml_digits_c2v4v6v8_256s_8q_d2_r1_seed1023,ml,multiclass_ml,cfg-6ad9f88e97c7b39d,ladder-048087b8da0957a9,instance-1232cbc842fcd753,1023,23,1,test_accuracy,0.984375,0.734375,0.25,0.02,0.5,0.01,False,quality_fail_with_measured_ladder,2,ml_depth,missing_same_record_quality_shot_trace,,,,unsupported_amplitude_feature_readout,The controlled QFeature path uses Z expectations and real state amplitudes; the latter lack a physical measurement contract.,False,noiseless_application_quality_gate_failed
practical_strongnative_32node_large128c0c127_20260704060230_c117_ml_digits_c2v4v6v8_256s_8q_d2_r1_seed1023,ml,multiclass_ml,cfg-6ad9f88e97c7b39d,ladder-048087b8da0957a9,instance-1232cbc842fcd753,1023,23,1,test_accuracy,0.984375,0.734375,0.25,0.02,1.0,0.02,False,quality_fail_with_measured_ladder,2,ml_depth,missing_same_record_quality_shot_trace,,,,unsupported_amplitude_feature_readout,The controlled QFeature path uses Z expectations and real state amplitudes; the latter lack a physical measurement contract.,False,noiseless_application_quality_gate_failed
practical_strongnative_32node_large128c0c127_20260704060230_c117_ml_digits_c2v4v6v8_256s_8q_d2_r1_seed1023,ml,multiclass_ml,cfg-6ad9f88e97c7b39d,ladder-048087b8da0957a9,instance-1232cbc842fcd753,1023,23,1,test_accuracy,0.984375,0.734375,0.25,0.02,2.0,0.04,False,quality_fail_with_measured_ladder,2,ml_depth,missing_same_record_quality_shot_trace,,,,unsupported_amplitude_feature_readout,The controlled QFeature path uses Z expectations and real state amplitudes; the latter lack a physical measurement contract.,False,noiseless_application_quality_gate_failed
practical_strongnative_32node_large128c0c127_20260704060230_c117_ml_digits_c2v4v6v8_256s_8q_d2_r1_seed1031,ml,multiclass_ml,cfg-6ad9f88e97c7b39d,ladder-048087b8da0957a9,instance-534ab4f0785da4a1,1031,31,1,test_accuracy,1.0,0.65625,0.34375,0.02,0.5,0.01,False,quality_fail_with_measured_ladder,2,ml_depth,missing_same_record_quality_shot_trace,,,,unsupported_amplitude_feature_readout,The controlled QFeature path uses Z expectations and real state amplitudes; the latter lack a physical measurement contract.,False,noiseless_application_quality_gate_failed
practical_strongnative_32node_large128c0c127_20260704060230_c117_ml_digits_c2v4v6v8_256s_8q_d2_r1_seed1031,ml,multiclass_ml,cfg-6ad9f88e97c7b39d,ladder-048087b8da0957a9,instance-534ab4f0785da4a1,1031,31,1,test_accuracy,1.0,0.65625,0.34375,0.02,1.0,0.02,False,quality_fail_with_measured_ladder,2,ml_depth,missing_same_record_quality_shot_trace,,,,unsupported_amplitude_feature_readout,The controlled QFeature path uses Z expectations and real state amplitudes; the latter lack a physical measurement contract.,False,noiseless_application_quality_gate_failed
practical_strongnative_32node_large128c0c127_20260704060230_c117_ml_digits_c2v4v6v8_256s_8q_d2_r1_seed1031,ml,multiclass_ml,cfg-6ad9f88e97c7b39d,ladder-048087b8da0957a9,instance-534ab4f0785da4a1,1031,31,1,test_accuracy,1.0,0.65625,0.34375,0.02,2.0,0.04,False,quality_fail_with_measured_ladder,2,ml_depth,missing_same_record_quality_shot_trace,,,,unsupported_amplitude_feature_readout,The controlled QFeature path uses Z expectations and real state amplitudes; the latter lack a physical measurement contract.,False,noiseless_application_quality_gate_failed
practical_strongnative_32node_large128c0c127_20260704060230_c117_ml_digits_c2v4v6v8_256s_8q_d2_r1_seed1043,ml,multiclass_ml,cfg-6ad9f88e97c7b39d,ladder-048087b8da0957a9,instance-42741eba82c646ec,1043,43,1,test_accuracy,0.984375,0.734375,0.25,0.02,0.5,0.01,False,quality_fail_with_measured_ladder,2,ml_depth,missing_same_record_quality_shot_trace,,,,unsupported_amplitude_feature_readout,The controlled QFeature path uses Z expectations and real state amplitudes; the latter lack a physical measurement contract.,False,noiseless_application_quality_gate_failed
practical_strongnative_32node_large128c0c127_20260704060230_c117_ml_digits_c2v4v6v8_256s_8q_d2_r1_seed1043,ml,multiclass_ml,cfg-6ad9f88e97c7b39d,ladder-048087b8da0957a9,instance-42741eba82c646ec,1043,43,1,test_accuracy,0.984375,0.734375,0.25,0.02,1.0,0.02,False,quality_fail_with_measured_ladder,2,ml_depth,missing_same_record_quality_shot_trace,,,,unsupported_amplitude_feature_readout,The controlled QFeature path uses Z expectations and real state amplitudes; the latter lack a physical measurement contract.,False,noiseless_application_quality_gate_failed
practical_strongnative_32node_large128c0c127_20260704060230_c117_ml_digits_c2v4v6v8_256s_8q_d2_r1_seed1043,ml,multiclass_ml,cfg-6ad9f88e97c7b39d,ladder-048087b8da0957a9,instance-42741eba82c646ec,1043,43,1,test_accuracy,0.984375,0.734375,0.25,0.02,2.0,0.04,False,quality_fail_with_measured_ladder,2,ml_depth,missing_same_record_quality_shot_trace,,,,unsupported_amplitude_feature_readout,The controlled QFeature path uses Z expectations and real state amplitudes; the latter lack a physical measurement contract.,False,noiseless_application_quality_gate_failed
practical_strongnative_32node_large128c0c127_20260704060230_c117_ml_digits_c2v4v6v8_256s_8q_d2_r2_seed2017,ml,multiclass_ml,cfg-6ad9f88e97c7b39d,ladder-048087b8da0957a9,instance-592a66e891ca5395,2017,17,2,test_accuracy,0.96875,0.703125,0.265625,0.02,0.5,0.01,False,quality_fail_with_measured_ladder,2,ml_depth,missing_same_record_quality_shot_trace,,,,unsupported_amplitude_feature_readout,The controlled QFeature path uses Z expectations and real state amplitudes; the latter lack a physical measurement contract.,False,noiseless_application_quality_gate_failed
practical_strongnative_32node_large128c0c127_20260704060230_c117_ml_digits_c2v4v6v8_256s_8q_d2_r2_seed2017,ml,multiclass_ml,cfg-6ad9f88e97c7b39d,ladder-048087b8da0957a9,instance-592a66e891ca5395,2017,17,2,test_accuracy,0.96875,0.703125,0.265625,0.02,1.0,0.02,False,quality_fail_with_measured_ladder,2,ml_depth,missing_same_record_quality_shot_trace,,,,unsupported_amplitude_feature_readout,The controlled QFeature path uses Z expectations and real state amplitudes; the latter lack a physical measurement contract.,False,noiseless_application_quality_gate_failed
practical_strongnative_32node_large128c0c127_20260704060230_c117_ml_digits_c2v4v6v8_256s_8q_d2_r2_seed2017,ml,multiclass_ml,cfg-6ad9f88e97c7b39d,ladder-048087b8da0957a9,instance-592a66e891ca5395,2017,17,2,test_accuracy,0.96875,0.703125,0.265625,0.02,2.0,0.04,False,quality_fail_with_measured_ladder,2,ml_depth,missing_same_record_quality_shot_trace,,,,unsupported_amplitude_feature_readout,The controlled QFeature path uses Z expectations and real state amplitudes; the latter lack a physical measurement contract.,False,noiseless_application_quality_gate_failed
practical_strongnative_32node_large128c0c127_20260704060230_c117_ml_digits_c2v4v6v8_256s_8q_d2_r2_seed2023,ml,multiclass_ml,cfg-6ad9f88e97c7b39d,ladder-048087b8da0957a9,instance-79ec4c15a6a83d2a,2023,23,2,test_accuracy,1.0,0.75,0.25,0.02,0.5,0.01,False,quality_fail_with_measured_ladder,2,ml_depth,missing_same_record_quality_shot_trace,,,,unsupported_amplitude_feature_readout,The controlled QFeature path uses Z expectations and real state amplitudes; the latter lack a physical measurement contract.,False,noiseless_application_quality_gate_failed
practical_strongnative_32node_large128c0c127_20260704060230_c117_ml_digits_c2v4v6v8_256s_8q_d2_r2_seed2023,ml,multiclass_ml,cfg-6ad9f88e97c7b39d,ladder-048087b8da0957a9,instance-79ec4c15a6a83d2a,2023,23,2,test_accuracy,1.0,0.75,0.25,0.02,1.0,0.02,False,quality_fail_with_measured_ladder,2,ml_depth,missing_same_record_quality_shot_trace,,,,unsupported_amplitude_feature_readout,The controlled QFeature path uses Z expectations and real state amplitudes; the latter lack a physical measurement contract.,False,noiseless_application_quality_gate_failed
practical_strongnative_32node_large128c0c127_20260704060230_c117_ml_digits_c2v4v6v8_256s_8q_d2_r2_seed2023,ml,multiclass_ml,cfg-6ad9f88e97c7b39d,ladder-048087b8da0957a9,instance-79ec4c15a6a83d2a,2023,23,2,test_accuracy,1.0,0.75,0.25,0.02,2.0,0.04,False,quality_fail_with_measured_ladder,2,ml_depth,missing_same_record_quality_shot_trace,,,,unsupported_amplitude_feature_readout,The controlled QFeature path uses Z expectations and real state amplitudes; the latter lack a physical measurement contract.,False,noiseless_application_quality_gate_failed
practical_strongnative_32node_large128c0c127_20260704060230_c117_ml_digits_c2v4v6v8_256s_8q_d2_r2_seed2031,ml,multiclass_ml,cfg-6ad9f88e97c7b39d,ladder-048087b8da0957a9,instance-5dbe7849a6dc2b9f,2031,31,2,test_accuracy,0.953125,0.734375,0.21875,0.02,0.5,0.01,False,quality_fail_with_measured_ladder,2,ml_depth,missing_same_record_quality_shot_trace,,,,unsupported_amplitude_feature_readout,The controlled QFeature path uses Z expectations and real state amplitudes; the latter lack a physical measurement contract.,False,noiseless_application_quality_gate_failed
practical_strongnative_32node_large128c0c127_20260704060230_c117_ml_digits_c2v4v6v8_256s_8q_d2_r2_seed2031,ml,multiclass_ml,cfg-6ad9f88e97c7b39d,ladder-048087b8da0957a9,instance-5dbe7849a6dc2b9f,2031,31,2,test_accuracy,0.953125,0.734375,0.21875,0.02,1.0,0.02,False,quality_fail_with_measured_ladder,2,ml_depth,missing_same_record_quality_shot_trace,,,,unsupported_amplitude_feature_readout,The controlled QFeature path uses Z expectations and real state amplitudes; the latter lack a physical measurement contract.,False,noiseless_application_quality_gate_failed
practical_strongnative_32node_large128c0c127_20260704060230_c117_ml_digits_c2v4v6v8_256s_8q_d2_r2_seed2031,ml,multiclass_ml,cfg-6ad9f88e97c7b39d,ladder-048087b8da0957a9,instance-5dbe7849a6dc2b9f,2031,31,2,test_accuracy,0.953125,0.734375,0.21875,0.02,2.0,0.04,False,quality_fail_with_measured_ladder,2,ml_depth,missing_same_record_quality_shot_trace,,,,unsupported_amplitude_feature_readout,The controlled QFeature path uses Z expectations and real state amplitudes; the latter lack a physical measurement contract.,False,noiseless_application_quality_gate_failed
practical_strongnative_32node_large128c0c127_20260704060230_c117_ml_digits_c2v4v6v8_256s_8q_d2_r2_seed2043,ml,multiclass_ml,cfg-6ad9f88e97c7b39d,ladder-048087b8da0957a9,instance-2eb05b4de7149a61,2043,43,2,test_accuracy,1.0,0.625,0.375,0.02,0.5,0.01,False,quality_fail_with_measured_ladder,2,ml_depth,missing_same_record_quality_shot_trace,,,,unsupported_amplitude_feature_readout,The controlled QFeature path uses Z expectations and real state amplitudes; the latter lack a physical measurement contract.,False,noiseless_application_quality_gate_failed
practical_strongnative_32node_large128c0c127_20260704060230_c117_ml_digits_c2v4v6v8_256s_8q_d2_r2_seed2043,ml,multiclass_ml,cfg-6ad9f88e97c7b39d,ladder-048087b8da0957a9,instance-2eb05b4de7149a61,2043,43,2,test_accuracy,1.0,0.625,0.375,0.02,1.0,0.02,False,quality_fail_with_measured_ladder,2,ml_depth,missing_same_record_quality_shot_trace,,,,unsupported_amplitude_feature_readout,The controlled QFeature path uses Z expectations and real state amplitudes; the latter lack a physical measurement contract.,False,noiseless_application_quality_gate_failed
practical_strongnative_32node_large128c0c127_20260704060230_c117_ml_digits_c2v4v6v8_256s_8q_d2_r2_seed2043,ml,multiclass_ml,cfg-6ad9f88e97c7b39d,ladder-048087b8da0957a9,instance-2eb05b4de7149a61,2043,43,2,test_accuracy,1.0,0.625,0.375,0.02,2.0,0.04,False,quality_fail_with_measured_ladder,2,ml_depth,missing_same_record_quality_shot_trace,,,,unsupported_amplitude_feature_readout,The controlled QFeature path uses Z expectations and real state amplitudes; the latter lack a physical measurement contract.,False,noiseless_application_quality_gate_failed
practical_strongnative_32node_large128c0c127_20260704060230_c117_ml_digits_c2v4v6v8_256s_8q_d2_r3_seed3017,ml,multiclass_ml,cfg-6ad9f88e97c7b39d,ladder-048087b8da0957a9,instance-d4d1c5c9777479e4,3017,17,3,test_accuracy,0.984375,0.8125,0.171875,0.02,0.5,0.01,False,quality_fail_with_measured_ladder,2,ml_depth,missing_same_record_quality_shot_trace,,,,unsupported_amplitude_feature_readout,The controlled QFeature path uses Z expectations and real state amplitudes; the latter lack a physical measurement contract.,False,noiseless_application_quality_gate_failed
practical_strongnative_32node_large128c0c127_20260704060230_c117_ml_digits_c2v4v6v8_256s_8q_d2_r3_seed3017,ml,multiclass_ml,cfg-6ad9f88e97c7b39d,ladder-048087b8da0957a9,instance-d4d1c5c9777479e4,3017,17,3,test_accuracy,0.984375,0.8125,0.171875,0.02,1.0,0.02,False,quality_fail_with_measured_ladder,2,ml_depth,missing_same_record_quality_shot_trace,,,,unsupported_amplitude_feature_readout,The controlled QFeature path uses Z expectations and real state amplitudes; the latter lack a physical measurement contract.,False,noiseless_application_quality_gate_failed
practical_strongnative_32node_large128c0c127_20260704060230_c117_ml_digits_c2v4v6v8_256s_8q_d2_r3_seed3017,ml,multiclass_ml,cfg-6ad9f88e97c7b39d,ladder-048087b8da0957a9,instance-d4d1c5c9777479e4,3017,17,3,test_accuracy,0.984375,0.8125,0.171875,0.02,2.0,0.04,False,quality_fail_with_measured_ladder,2,ml_depth,missing_same_record_quality_shot_trace,,,,unsupported_amplitude_feature_readout,The controlled QFeature path uses Z expectations and real state amplitudes; the latter lack a physical measurement contract.,False,noiseless_application_quality_gate_failed
practical_strongnative_32node_large128c0c127_20260704060230_c117_ml_digits_c2v4v6v8_256s_8q_d2_r3_seed3023,ml,multiclass_ml,cfg-6ad9f88e97c7b39d,ladder-048087b8da0957a9,instance-d72b1299f65722f8,3023,23,3,test_accuracy,0.96875,0.78125,0.1875,0.02,0.5,0.01,False,quality_fail_with_measured_ladder,2,ml_depth,missing_same_record_quality_shot_trace,,,,unsupported_amplitude_feature_readout,The controlled QFeature path uses Z expectations and real state amplitudes; the latter lack a physical measurement contract.,False,noiseless_application_quality_gate_failed
practical_strongnative_32node_large128c0c127_20260704060230_c117_ml_digits_c2v4v6v8_256s_8q_d2_r3_seed3023,ml,multiclass_ml,cfg-6ad9f88e97c7b39d,ladder-048087b8da0957a9,instance-d72b1299f65722f8,3023,23,3,test_accuracy,0.96875,0.78125,0.1875,0.02,1.0,0.02,False,quality_fail_with_measured_ladder,2,ml_depth,missing_same_record_quality_shot_trace,,,,unsupported_amplitude_feature_readout,The controlled QFeature path uses Z expectations and real state amplitudes; the latter lack a physical measurement contract.,False,noiseless_application_quality_gate_failed
practical_strongnative_32node_large128c0c127_20260704060230_c117_ml_digits_c2v4v6v8_256s_8q_d2_r3_seed3023,ml,multiclass_ml,cfg-6ad9f88e97c7b39d,ladder-048087b8da0957a9,instance-d72b1299f65722f8,3023,23,3,test_accuracy,0.96875,0.78125,0.1875,0.02,2.0,0.04,False,quality_fail_with_measured_ladder,2,ml_depth,missing_same_record_quality_shot_trace,,,,unsupported_amplitude_feature_readout,The controlled QFeature path uses Z expectations and real state amplitudes; the latter lack a physical measurement contract.,False,noiseless_application_quality_gate_failed
practical_strongnative_32node_large128c0c127_20260704060230_c117_ml_digits_c2v4v6v8_256s_8q_d2_r3_seed3031,ml,multiclass_ml,cfg-6ad9f88e97c7b39d,ladder-048087b8da0957a9,instance-f1ccb2e9f51dbf5b,3031,31,3,test_accuracy,0.984375,0.765625,0.21875,0.02,0.5,0.01,False,quality_fail_with_measured_ladder,2,ml_depth,missing_same_record_quality_shot_trace,,,,unsupported_amplitude_feature_readout,The controlled QFeature path uses Z expectations and real state amplitudes; the latter lack a physical measurement contract.,False,noiseless_application_quality_gate_failed
